state,district,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score,reason_code,dominant_component
Madhya Pradesh,Khandwa,12,192.58333333333334,373.8617776503487,1.941298715622754,1373,7.129381220250973,1,0.08333333333333333,47.06678990054266,0.6764260139275808,0.5,0.6935999214145123,0.09728142835203177,49.09681455491847,MIXED,mixed
Gujarat,Anand,12,265.5833333333333,498.520804404633,1.8770786485270148,1838,6.920614998431127,1,0.08333333333333333,71.50488150326115,0.6500075362371401,0.5,0.668205586631099,0.14779204236105808,49.05913887876264,MIXED,mixed
Punjab,Tarn Taran,12,110.83333333333333,137.0791631492437,1.2368044795420485,532,4.8,2,0.16666666666666666,55.9544520737942,0.38661527250938943,1.0,0.4102538607845754,0.11565116363143446,47.69481448175905,SPIKY,spike_freq
Gujarat,Porbandar,12,136.58333333333334,354.24605170914066,2.5936257599204926,1260,9.225137278828553,0,0.0,0.0,0.9447765194005704,0.0,0.9485278044405894,0.0,47.313851670828896,MIXED,mixed
Bihar,Jamui,12,462.3333333333333,861.1763976554327,1.862674255923791,3184,6.886806056236482,1,0.08333333333333333,32.75375545734823,0.6440819409856543,0.5,0.6640930650302399,0.06769809714061792,46.796771958689874,MIXED,mixed
Nagaland,Zunheboto,12,40.0,102.18699436905764,2.554674859226441,364,9.1,0,0.0,0.0,0.9287531244160353,0.0,0.9333060989139171,0.0,46.5287157107594,MIXED,mixed
Delhi,Central Delhi,12,206.41666666666666,523.559575204082,2.5364210344969655,1868,9.049656842955189,0,0.0,0.0,0.9212439721651985,0.0,0.9271823545030369,0.0,46.18096625501669,MIXED,mixed
Haryana,Kaithal,12,106.16666666666667,121.92608292309606,1.1484403415048294,480,4.5211930926216635,2,0.16666666666666666,59.61444133121644,0.35026454733977685,1.0,0.37633977313105005,0.12321592391076303,46.11512998058338,SPIKY,spike_freq
Gujarat,Navsari,12,109.16666666666667,174.4851300428223,1.5983370690945553,655,6.0,1,0.08333333333333333,113.74487684779449,0.5353404464837692,0.5,0.5562219272392754,0.2350970633616936,45.56207852334093,MIXED,mixed
Assam,Goalpara,12,572.9166666666666,1434.4922103361703,2.5038409489504065,5124,8.943709090909092,0,0.0,0.0,0.9078413660626347,0.0,0.9142948640768779,0.0,45.521138263416596,MIXED,mixed
Madhya Pradesh,Shivpuri,12,514.0833333333334,872.2646031330103,1.6967377593769042,3268,6.3569460204247035,1,0.08333333333333333,72.58447912750648,0.5758199501422241,0.5,0.5996408609310202,0.15002344159508224,45.518001762764186,MIXED,mixed
Maharashtra,Buldhana,12,290.25,504.19046274922016,1.737090310936159,1880,6.477174849267873,1,0.08333333333333333,55.96262737091815,0.5924199481075215,0.5,0.6142655023296456,0.1156680609933132,45.449610014651384,MIXED,mixed
Assam,Marigaon,12,556.0,1384.6425859798949,2.4903643632731924,4949,8.901079136690647,0,0.0,0.0,0.9022974466281373,0.0,0.9091093540849456,0.0,45.25111048054303,MIXED,mixed
Assam,North Cachar Hills,12,56.083333333333336,139.44334681044117,2.486359824257495,498,8.87964338781575,0,0.0,0.0,0.9006500826587258,0.0,0.9065019084047147,0.0,45.14954064785607,MIXED,mixed
Maharashtra,Yavatmal,12,286.5833333333333,458.81972263492327,1.600999322948264,1729,6.033149171270718,1,0.08333333333333333,91.90691101034939,0.5364356289901288,0.5,0.5602541942684108,0.18996059848999347,44.54716771732192,MIXED,mixed
Bihar,Banka,12,375.5833333333333,391.49607180969804,1.0423680633939154,1556,4.142888839582871,2,0.16666666666666666,68.84434588690681,0.3066291504992568,1.0,0.3303228228413316,0.14229303328295184,44.36265680387813,SPIKY,spike_freq
Rajasthan,Chittorgarh,12,269.4166666666667,450.2612288909897,1.6712448953578336,1690,6.272811630064955,1,0.08333333333333333,57.91657885536381,0.5653328440115309,0.5,0.589406749028389,0.11970664513595632,44.240786429312614,MIXED,mixed
Gujarat,Devbhumi Dwarka,12,127.5,311.1613144919587,2.4404808979761468,1114,8.737254901960783,0,0.0,0.0,0.881776676802294,0.0,0.8891817650999964,0.0,44.23693560606875,MIXED,mixed
Gujarat,Vadodara,12,455.6666666666667,774.8524004120026,1.7004807616942266,2898,6.359912216532552,1,0.08333333333333333,40.33913760925582,0.5773597246657859,0.5,0.6000016691898437,0.08337617529068678,43.905229506037614,MIXED,mixed
Madhya Pradesh,Anuppur,12,85.16666666666667,44.15846121605345,0.5184946522432891,182,2.1369863013698627,3,0.25,277.79762086424023,0.09112115352900568,1.0,0.08632472700839174,0.5741744743496495,43.81449100477924,SPIKY,spike_freq
Assam,Karbi Anglong,12,483.0,1163.8437883308754,2.409614468593945,4176,8.645962732919255,0,0.0,0.0,0.8690790246057991,0.0,0.8780769806021234,0.0,43.63391035021644,MIXED,mixed
Nagaland,Wokha,12,29.833333333333332,71.75948886679895,2.40534599553516,257,8.614525139664805,0,0.0,0.0,0.8673230849848137,0.0,0.8742529100176721,0.0,43.50475074989785,MIXED,mixed
Assam,South Salmara Mankachar,12,60.666666666666664,86.61653561776899,1.4277450926005877,332,5.472527472527473,1,0.08333333333333333,136.39457924699175,0.46516331137652356,0.5,0.4920601397866601,0.28191129067140325,43.34388440381399,MIXED,mixed
Haryana,Ambala,12,87.91666666666667,76.1284301610632,0.8659157933011928,313,3.5601895734597155,2,0.16666666666666666,113.28182643150376,0.23404124189550682,1.0,0.25944325184085687,0.23413999350434933,43.06360213129107,SPIKY,spike_freq
Gujarat,Panchmahals,12,245.91666666666666,388.6069428878054,1.5802383309568502,1460,5.936970518468316,1,0.08333333333333333,67.79117583933635,0.5278950928530531,0.5,0.548555017615257,0.14011625669075747,42.81085955516567,MIXED,mixed
Maharashtra,Washim,12,114.75,187.12471533955392,1.6307164735473108,701,6.108932461873638,1,0.08333333333333333,47.304128051983746,0.5486604975651488,0.5,0.5694724779341465,0.0977719779396159,42.79356393412779,MIXED,mixed
Uttar Pradesh,Bareilly,12,1432.5833333333333,3370.0697715554074,2.35244239768861,12120,8.460240823686814,0,0.0,0.0,0.8455599105961986,0.0,0.8554857572780111,0.0,42.476512463446184,MIXED,mixed
Uttar Pradesh,Shrawasti,12,224.41666666666666,351.52898712322263,1.5664121223463319,1335,5.948756034162644,1,0.08333333333333333,62.81967654535114,0.5222073475697009,0.5,0.5499886083969842,0.12984076194399502,42.412011643630585,MIXED,mixed
Gujarat,Kachchh,12,385.8333333333333,905.0872216465542,2.345798414634698,3256,8.438876889848812,0,0.0,0.0,0.842826747489661,0.0,0.852887047182845,0.0,42.34254336834673,MIXED,mixed
Uttar Pradesh,Prayagraj,12,142.25,332.5524223883562,2.3378026178443316,1197,8.414762741652021,0,0.0,0.0,0.8395374831105273,0.0,0.849953800860772,0.0,42.18520051053126,MIXED,mixed
Chhattisgarh,Kawardha,12,60.416666666666664,38.62749452570453,0.6393516335289026,168,2.780689655172414,3,0.25,181.54953529372355,0.1408385955719746,1.0,0.16462483861252847,0.375241186988565,41.898684314123926,SPIKY,spike_freq
Assam,Jorhat,12,247.0,573.9025891370259,2.323492263712655,2066,8.364372469635628,0,0.0,0.0,0.8336505728585278,0.0,0.8438243253821393,0.0,41.88600369339862,MIXED,mixed
Maharashtra,Nashik,12,876.3333333333334,1380.934685660624,1.5758098352916972,5209,5.944085203499429,1,0.08333333333333333,44.10025432900689,0.52607332406297,0.5,0.5494204482964451,0.09114995394585428,41.549357536464356,MIXED,mixed
Punjab,Amritsar,12,501.9166666666667,1157.2489681319332,2.305659574561381,4168,8.304167358459239,0,0.0,0.0,0.8263146649124778,0.0,0.8365009723245495,0.0,41.51945939386532,MIXED,mixed
Jharkhand,Chatra,12,230.5,301.76977979910447,1.3091964416447048,1160,5.032537960954447,1,0.08333333333333333,148.98268024568262,0.4163954568390807,0.5,0.4385397912327747,0.3079293906518773,41.46089429612485,MIXED,mixed
Uttar Pradesh,Firozabad,12,665.0,1530.0097444728312,2.3007665330418514,5517,8.29624060150376,0,0.0,0.0,0.8243017939506743,0.0,0.8355367611695098,0.0,41.43978904191042,MIXED,mixed
Nagaland,Kiphire,12,38.833333333333336,88.87972806329945,2.28874836214505,320,8.240343347639485,0,0.0,0.0,0.8193578287062325,0.0,0.8287374161139299,0.0,41.15548318346558,MIXED,mixed
Rajasthan,Dholpur,12,380.5,578.7680490018904,1.5210724021074649,2208,5.802890932982917,1,0.08333333333333333,52.66326592791988,0.5035557571589396,0.5,0.5322455694116309,0.10884867529688627,40.972800985422964,MIXED,mixed
Bihar,Gopalganj,12,711.5,1618.1798135840495,2.2743215932312713,5844,8.213633169360506,0,0.0,0.0,0.8134230284182539,0.0,0.8254883885488943,0.0,40.9124586235255,MIXED,mixed
Assam,Udalguri,12,220.0,499.1636641787577,2.2689257462670804,1803,8.195454545454545,0,0.0,0.0,0.8112033162770006,0.0,0.8232771397302607,0.0,40.80164228291523,MIXED,mixed
Assam,Dima Hasao,7,32.42857142857143,82.27161750943668,2.537010231568532,219,6.753303964757709,0,0.0,0.0,0.9214863526296606,0.0,0.6478538632295607,0.0,40.60166784348103,VOLATILE,cov
Gujarat,Dahod,12,537.4166666666666,1214.550755579522,2.2599796971552593,4381,8.151961544425493,0,0.0,0.0,0.8075231426246453,0.0,0.8179866486764915,0.0,40.58542725226919,MIXED,mixed
Bihar,Lakhisarai,12,305.25,687.941478087146,2.2536985359120263,2486,8.144144144144144,0,0.0,0.0,0.8049392350443708,0.0,0.8170357396733491,0.0,40.488891844798104,MIXED,mixed
Maharashtra,Amravati,12,230.41666666666666,292.4608624424917,1.2692695657540327,1133,4.917179023508138,1,0.08333333333333333,141.54948905560684,0.3999705708545455,0.5,0.42450752369335265,0.2925658730269803,40.30341442517793,MIXED,mixed
Maharashtra,Chandrapur,12,160.41666666666666,246.17638108896762,1.5346060119831748,933,5.816103896103897,1,0.08333333333333333,32.052012182449666,0.5091231348765548,0.5,0.5338527949773865,0.0662476776779178,40.10694188779232,MIXED,mixed
Uttar Pradesh,Ayodhya,12,87.25,194.77685367433352,2.2323994690468028,705,8.080229226361032,0,0.0,0.0,0.7961773487952136,0.0,0.8092611255346724,0.0,40.07054297454986,MIXED,mixed
Assam,Lakhimpur,12,365.1666666666667,814.3587363779868,2.230101514499279,2947,8.070287539936102,0,0.0,0.0,0.7952320296186252,0.0,0.808051818247384,0.0,40.01799725350643,MIXED,mixed
Jammu and Kashmir,Kishtwar,12,22.25,9.900642770685511,0.44497270879485445,37,1.6629213483146068,2,0.16666666666666666,243.23285052622452,0.060876124045391514,1.0,0.02865943986554688,0.502733225939731,39.967803167165954,SPIKY,spike_freq
Arunachal Pradesh,Longding,12,54.166666666666664,119.22692903057013,2.201112535948987,432,7.975384615384615,0,0.0,0.0,0.7833067122258882,0.0,0.79650782124932,0.0,39.42935779176304,MIXED,mixed
Haryana,Hisar,12,149.25,118.68531731201861,0.7952115062781816,504,3.3768844221105527,2,0.16666666666666666,68.17525712883713,0.20495532352436477,1.0,0.237146003079504,0.1409101068030103,39.41433243739628,SPIKY,spike_freq
Gujarat,Arvalli,12,106.25,233.49990266690594,2.19764614274735,844,7.943529411764706,0,0.0,0.0,0.7818807275515461,0.0,0.7926329525168876,0.0,39.30908087688414,MIXED,mixed
Uttar Pradesh,Balrampur,12,546.6666666666666,1199.5936685798945,2.1943786620363923,4350,7.957317073170732,0,0.0,0.0,0.7805365703407214,0.0,0.7943100844138623,0.0,39.30229879849889,MIXED,mixed
Delhi,North Delhi,12,198.83333333333334,435.9887057197142,2.192734479730331,1582,7.956412405699916,0,0.0,0.0,0.7798601961864102,0.0,0.7942000406126127,0.0,39.27980669784456,MIXED,mixed
Madhya Pradesh,Jhabua,12,672.3333333333334,1469.5890169662669,2.185804189835796,5324,7.918691125433812,0,0.0,0.0,0.7770092538369711,0.0,0.7896116219920803,0.0,39.10251005495074,MIXED,mixed
Assam,Karimganj,12,730.4166666666666,1594.3189174710499,2.182752653696817,5787,7.922875071306333,0,0.0,0.0,0.7757539306482082,0.0,0.7901205573997161,0.0,39.07502906744057,MIXED,mixed
Madhya Pradesh,Guna,12,389.0833333333333,523.8397496690504,1.3463433274852443,2033,5.225101734846863,1,0.08333333333333333,71.30149692704109,0.43167672668553886,0.5,0.46196325935302135,0.14737167075463944,38.37385875649259,MIXED,mixed
Gujarat,Bharuch,12,147.83333333333334,186.11913747203252,1.258979509393681,719,4.86358511837655,1,0.08333333333333333,109.01208629605132,0.39573750731719265,0.5,0.4179883581051739,0.22531495104986016,38.36476615786576,MIXED,mixed
Uttar Pradesh,Kasganj,12,296.8333333333333,634.8356742758974,2.138694017773939,2310,7.782144862436834,0,0.0,0.0,0.7576293452524225,0.0,0.7730021269993438,0.0,38.18892289755955,MIXED,mixed
Gujarat,Jamnagar,12,253.41666666666666,540.099057973852,2.1312688903933656,1964,7.750082209799408,0,0.0,0.0,0.7545748395360097,0.0,0.7691020241569322,0.0,38.01928566921894,MIXED,mixed
Uttar Pradesh,Saharanpur,12,858.6666666666666,1826.7673053453711,2.1274463959767522,6652,7.746894409937888,0,0.0,0.0,0.7530023640149769,0.0,0.76871426000524,0.0,37.96435612055411,MIXED,mixed
Uttar Pradesh,Kanpur Nagar,12,1213.1666666666667,2578.7971062399456,2.1256742186343827,9385,7.7359527407610935,0,0.0,0.0,0.7522733360070631,0.0,0.7673833147606369,0.0,37.915866375424635,MIXED,mixed
Uttarakhand,Dehradun,12,430.4166666666667,913.1849815924813,2.1216301605246417,3327,7.729719264278799,0,0.0,0.0,0.7506097149025918,0.0,0.7666250743361276,0.0,37.85079293380031,MIXED,mixed
Telangana,Bhadradri Kothagudem,12,132.33333333333334,190.57154864122592,1.440087269329163,731,5.523929471032745,1,0.08333333333333333,22.428828034674535,0.4702405642555848,0.5,0.4983126817314283,0.04635770640160178,37.732413222336156,MIXED,mixed
Madhya Pradesh,Dewas,12,400.5833333333333,553.0264597209749,1.380552843072956,2127,5.309756604951113,1,0.08333333333333333,46.55554392473718,0.44574963824147684,0.5,0.4722606824405974,0.09622474403447623,37.72332139691815,MIXED,mixed
Bihar,Arwal,12,149.66666666666666,204.17565224506316,1.3642025762476382,789,5.271714922048998,1,0.08333333333333333,51.63528051482797,0.4390235605699375,0.5,0.4676332900256769,0.10672395233358341,37.69147142595124,MIXED,mixed
Karnataka,Haveri *,12,3.0833333333333335,2.2343733444579583,0.7246616252296081,8,2.5945945945945943,2,0.16666666666666666,82.72663146594508,0.1759329237849437,1.0,0.14198822513809964,0.17098605808395032,37.39240366840907,SPIKY,spike_freq
Madhya Pradesh,Bhopal,12,482.75,650.3484555500718,1.3471744288970933,2521,5.22216468151217,1,0.08333333333333333,50.53185265492763,0.4320186203505625,0.5,0.46160599602273844,0.10444329885113096,37.303761002249914,MIXED,mixed
Arunachal Pradesh,Lohit,11,4.181818181818182,4.166969685951215,0.9964492727274644,15,3.5869565217391304,1,0.09090909090909091,188.48678628145967,0.28773934546393726,0.5454545454545455,0.2626991849118895,0.38957965550000545,37.262019086019684,SPIKY,spike_freq
Nagaland,Chumukedima,11,11.909090909090908,25.06972096156854,2.1050910731088086,87,7.305343511450382,0,0.0,0.0,0.7438059613147289,0.0,0.7150039842606094,0.0,36.614258524654055,MIXED,mixed
Nagaland,Noklak,11,18.727272727272727,39.20992453216637,2.0937338342418936,136,7.262135922330097,0,0.0,0.0,0.7391338864446839,0.0,0.7097482107272286,0.0,36.36898080788509,MIXED,mixed
Uttar Pradesh,Ghaziabad,12,1090.6666666666667,2223.2273565220175,2.0384113904541725,8134,7.457823960880195,0,0.0,0.0,0.7163756612810802,0.0,0.733551714573454,0.0,36.16230412990149,MIXED,mixed
Uttar Pradesh,Fatehpur,12,580.75,1180.0523967565632,2.031945582017328,4321,7.440378820490745,0,0.0,0.0,0.7137157946122276,0.0,0.7314296867303883,0.0,36.04006757297459,MIXED,mixed
Uttar Pradesh,Kanpur Dehat,12,396.8333333333333,803.1284096732243,2.023843115514215,2945,7.421251574968501,0,0.0,0.0,0.7103826490670676,0.0,0.7291030475258165,0.0,35.89354042252836,MIXED,mixed
Punjab,Hoshiarpur,12,188.66666666666666,381.6022044279126,2.0226265252362863,1395,7.393992932862191,0,0.0,0.0,0.7098821752343644,0.0,0.7257873047904507,0.0,35.812211352839945,MIXED,mixed
Uttar Pradesh,Mainpuri,12,545.1666666666666,1098.8204281561812,2.015567890228397,4025,7.383063283399572,0,0.0,0.0,0.7069784350186639,0.0,0.7244578216245458,0.0,35.698509483050834,MIXED,mixed
Haryana,Charkhi Dadri,12,24.0,12.627531249398888,0.5261471353916204,44,1.8333333333333333,2,0.16666666666666666,123.4416531528055,0.0942691875388312,1.0,0.04938836316045588,0.25513914082979666,35.194321410118974,SPIKY,spike_freq
Punjab,Patiala,12,230.41666666666666,458.44866042167064,1.9896506058083356,1682,7.299819168173599,0,0.0,0.0,0.6963167332918896,0.0,0.7143320028384894,0.0,35.176142055526476,MIXED,mixed
Uttar Pradesh,Jalaun,12,208.25,249.9109386816177,1.200052526682438,986,4.73469387755102,1,0.08333333333333333,65.98704975707605,0.3714964678956495,0.5,0.40231002043329916,0.1363873437442764,35.10077803914238,MIXED,mixed
Tripura,Dhalai  *,7,2.4285714285714284,1.9880595947760096,0.8186127743195334,6,2.4705882352941178,2,0.2857142857142857,20.09949261577656,0.21458200106671027,1.0,0.12690408472545184,0.04154324853990765,35.014122940008036,SPIKY,spike_freq
Gujarat,Mahesana,12,277.5,548.7515582914301,1.9774830929420906,2011,7.2468468468468465,0,0.0,0.0,0.6913113326166485,0.0,0.7078884467387535,0.0,34.89710891327452,MIXED,mixed
Bihar,Madhubani,12,1089.0,2125.5133283729156,1.9518028727024017,7822,7.182736455463728,0,0.0,0.0,0.680747152973603,0.0,0.7000900551805469,0.0,34.424215692819025,MIXED,mixed
Uttar Pradesh,Kheri,12,1187.6666666666667,2315.821563754754,1.949891858339675,8526,7.178781925343811,0,0.0,0.0,0.6799610109997469,0.0,0.6996090259177626,0.0,34.39101084834766,MIXED,mixed
Punjab,Mansa,12,31.916666666666668,17.322913534776223,0.5427544710634847,68,2.1305483028720626,2,0.16666666666666666,87.80510711466508,0.10110101669732048,1.0,0.08554160851458996,0.18148266016797723,34.28092917541085,SPIKY,spike_freq
Gujarat,Valsad,12,314.5833333333333,612.9568364357586,1.9484720628421468,2246,7.139602649006623,0,0.0,0.0,0.6793769437856702,0.0,0.6948432565744012,0.0,34.27817344505812,MIXED,mixed
Assam,Charaideo,12,54.0,104.72995577371184,1.939443625439108,386,7.148148148148148,0,0.0,0.0,0.6756628777172535,0.0,0.6958827315632167,0.0,34.18754096278194,MIXED,mixed
Maharashtra,Solapur,12,421.0833333333333,523.6936054834376,1.2436816279044631,2054,4.877894320205819,1,0.08333333333333333,28.55766355972803,0.3894443538044221,0.5,0.41972893020811425,0.05902527678980462,34.05354113804006,MIXED,mixed
Rajasthan,Jodhpur,12,939.4166666666666,1812.4539597078337,1.92933979566167,6683,7.113989177681185,0,0.0,0.0,0.6715064229884642,0.0,0.6917276325039288,0.0,33.9797453397325,MIXED,mixed
Uttar Pradesh,Gorakhpur,12,910.5833333333334,1757.1134106479265,1.929656898304669,6476,7.111924590463988,0,0.0,0.0,0.6716368708294351,0.0,0.6914764960004941,0.0,33.97863604489294,MIXED,mixed
Chhattisgarh,Balod,12,44.166666666666664,22.854612955229264,0.5174629348353796,84,1.9018867924528302,2,0.16666666666666666,88.55090862269826,0.09069673162232875,1.0,0.0577272097241678,0.18302414273183762,33.45104971144915,SPIKY,spike_freq
Nagaland,Shamator,12,6.0,5.892985043869764,0.982164173978294,23,3.8333333333333335,1,0.08333333333333333,128.33874806063102,0.28186282462430495,0.5,0.29266847391828926,0.2652608506046805,33.44077548221195,SPIKY,spike_freq
Uttar Pradesh,Budaun,12,749.6666666666666,1424.881451740864,1.900686685292393,5265,7.023121387283237,0,0.0,0.0,0.6597192730945846,0.0,0.6806744694477624,0.0,33.405067581792785,MIXED,mixed
Rajasthan,Bikaner,12,588.75,1119.5772842705167,1.9016174679753999,4132,7.018259023354565,0,0.0,0.0,0.6601021730611792,0.0,0.6800830112302063,0.0,33.404725416439504,MIXED,mixed
