month,state,district,age_0_5,age_5_17,age_18_greater,total,prev,abs_change,pct_change,z_change,severity,is_spike
2025-01-01,Andhra Pradesh,Guntur,161,26,0,187,,,,,0.052364419628299505,False
2025-02-01,Andhra Pradesh,Guntur,337,48,1,386,187.0,199.0,1.0641711229946524,1.3244545822449507,9.880908642820977,False
2025-03-01,Andhra Pradesh,Guntur,169,27,1,197,386.0,-189.0,-0.4896373056994819,1.0546582784543126,3.6004087076946627,False
2025-04-01,Andhra Pradesh,Guntur,105,17,0,122,197.0,-75.0,-0.38071065989847713,0.3556405822694775,1.0540189229144419,False
2025-05-01,Andhra Pradesh,Guntur,253,18,1,272,122.0,150.0,1.2295081967213115,1.0239996075690128,8.38260780692935,False
2025-06-01,Andhra Pradesh,Guntur,220,33,2,255,272.0,-17.0,-0.0625,0.0,0.0901091334727929,False
2025-07-01,Andhra Pradesh,Guntur,118,10,0,128,255.0,-127.0,-0.4980392156862745,0.6744907594765952,2.2509477235101842,False
2025-08-01,Andhra Pradesh,Guntur,256,32,0,288,128.0,160.0,1.25,1.0853169493396124,9.06729065407349,False
2025-09-01,Andhra Pradesh,Guntur,178,20,0,198,288.0,-90.0,-0.3125,0.44761659492537686,1.1957143951572993,False
2025-10-01,Andhra Pradesh,Guntur,281,32,1,314,198.0,116.0,0.5858585858585859,0.8155206455489742,3.6121421533053955,False
2025-11-01,Andhra Pradesh,Guntur,200,28,2,230,314.0,-84.0,-0.267515923566879,0.4108261898630171,1.0217418618235719,False
2025-12-01,Andhra Pradesh,Guntur,200,19,1,220,230.0,-10.0,-0.043478260869565216,0.0429221392394197,0.11069591183343894,False
2025-01-01,Andhra Pradesh,Hyderabad,111,28,0,139,,,,,0.04941642422609305,False
2025-02-01,Andhra Pradesh,Hyderabad,180,50,0,230,139.0,91.0,0.6546762589928058,4.617667507185922,19.37670326326726,False
2025-03-01,Andhra Pradesh,Hyderabad,107,30,0,137,230.0,-93.0,-0.4043478260869565,4.9289709346366575,12.49724263542385,False
2025-04-01,Andhra Pradesh,Hyderabad,66,20,0,86,137.0,-51.0,-0.3722627737226277,2.7498469424815037,6.010561331741719,False
2025-05-01,Andhra Pradesh,Hyderabad,58,18,0,76,86.0,-10.0,-0.11627906976744186,0.6226068549014725,0.6788704939526462,False
2025-06-01,Andhra Pradesh,Hyderabad,49,16,0,65,76.0,-11.0,-0.14473684210526316,0.6744907594765952,0.7941340687578924,False
2025-07-01,Andhra Pradesh,Hyderabad,52,15,0,67,65.0,2.0,0.03076923076923077,0.0,0.05517817768307217,False
2025-08-01,Andhra Pradesh,Hyderabad,104,42,0,146,67.0,79.0,1.1791044776119404,3.9950606522844487,26.139937872036295,True
2025-09-01,Andhra Pradesh,Hyderabad,120,28,0,148,146.0,2.0,0.0136986301369863,0.0,0.056894184026503175,False
2025-10-01,Andhra Pradesh,Hyderabad,125,37,0,162,148.0,14.0,0.0945945945945946,0.6226068549014725,0.7162596607638588,False
2025-11-01,Andhra Pradesh,Hyderabad,138,34,0,172,162.0,10.0,0.06172839506172839,0.41507123660098166,0.42927766408986107,False
2025-12-01,Andhra Pradesh,Hyderabad,91,29,0,120,172.0,-52.0,-0.3023255813953488,2.8017308470566262,5.598800352691261,False
2025-01-01,Andhra Pradesh,K.V.Rangareddy,2,0,0,2,,,,,0.0109861228866811,False
2025-02-01,Andhra Pradesh,K.V.Rangareddy,2,0,0,2,2.0,0.0,0.0,0.0,0.0109861228866811,False
2025-03-01,Andhra Pradesh,K.V.Rangareddy,2,0,0,2,2.0,0.0,0.0,0.0,0.0109861228866811,False
2025-04-01,Andhra Pradesh,K.V.Rangareddy,1,0,0,1,2.0,-1.0,-0.5,0.6744907594765952,0.3221016517805596,False
2025-05-01,Andhra Pradesh,K.V.Rangareddy,4,1,0,5,1.0,4.0,4.0,2.697963037906381,20.554434747647296,False
2025-06-01,Andhra Pradesh,K.V.Rangareddy,2,0,0,2,5.0,-3.0,-0.6,2.023472278429786,1.633010917810323,False
2025-07-01,Andhra Pradesh,K.V.Rangareddy,1,0,0,1,2.0,-1.0,-0.5,0.6744907594765952,0.3221016517805596,False
2025-08-01,Andhra Pradesh,K.V.Rangareddy,2,2,0,4,1.0,3.0,3.0,2.023472278429786,10.594550051813924,False
2025-09-01,Andhra Pradesh,K.V.Rangareddy,2,0,0,2,4.0,-2.0,-0.5,1.3489815189531904,0.9551213416649752,False
2025-10-01,Andhra Pradesh,K.V.Rangareddy,1,0,0,1,2.0,-1.0,-0.5,0.6744907594765952,0.3221016517805596,False
2025-11-01,Andhra Pradesh,K.V.Rangareddy,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-12-01,Andhra Pradesh,K.V.Rangareddy,2,1,0,3,1.0,2.0,2.0,1.3489815189531904,4.2183013090926575,False
2025-01-01,Andhra Pradesh,K.v. Rangareddy,1,0,0,1,,,,0.0,0.006931471805599454,False
2025-04-01,Andhra Pradesh,K.v. Rangareddy,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-07-01,Andhra Pradesh,K.v. Rangareddy,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-01-01,Andhra Pradesh,Kakinada,17,3,0,20,,,,,0.030445224377234237,False
2025-02-01,Andhra Pradesh,Kakinada,30,4,0,34,20.0,14.0,0.7,1.9271164556474147,5.765683648799461,False
2025-03-01,Andhra Pradesh,Kakinada,23,1,0,24,34.0,-10.0,-0.29411764705882354,0.385423291129483,0.6158156404423039,False
2025-04-01,Andhra Pradesh,Kakinada,9,0,2,11,24.0,-13.0,-0.5416666666666666,0.6744907594765952,1.234911394654598,False
2025-05-01,Andhra Pradesh,Kakinada,28,4,1,33,11.0,22.0,2.0,2.697963037906381,20.719915453037167,False
2025-06-01,Andhra Pradesh,Kakinada,14,5,1,20,33.0,-13.0,-0.3939393939393939,0.6744907594765952,1.1646866142147263,False
2025-07-01,Andhra Pradesh,Kakinada,13,1,0,14,20.0,-6.0,-0.3,0.0,0.10832200804408842,False
2025-08-01,Andhra Pradesh,Kakinada,26,3,1,30,14.0,16.0,1.1428571428571428,2.1198281012121565,9.474127610393744,False
2025-09-01,Andhra Pradesh,Kakinada,21,1,1,23,30.0,-7.0,-0.23333333333333334,0.09635582278237075,0.20800979156821192,False
2025-10-01,Andhra Pradesh,Kakinada,27,4,4,35,23.0,12.0,0.5217391304347826,1.7344048100826734,4.087079504412404,False
2025-11-01,Andhra Pradesh,Kakinada,20,2,1,23,35.0,-12.0,-0.34285714285714286,0.5781349366942244,0.9544232760667013,False
2025-12-01,Andhra Pradesh,Kakinada,23,2,1,26,23.0,3.0,0.13043478260869565,0.8672024050413367,0.734566483484497,False
2025-01-01,Andhra Pradesh,Karim Nagar,3,0,0,3,,,,,0.013862943611198908,False
2025-02-01,Andhra Pradesh,Karim Nagar,2,1,0,3,3.0,0.0,0.0,0.0,0.013862943611198908,False
2025-03-01,Andhra Pradesh,Karim Nagar,2,0,0,2,3.0,-1.0,-0.3333333333333333,0.6744907594765952,0.36870819518905007,False
2025-04-01,Andhra Pradesh,Karim Nagar,2,1,0,3,2.0,1.0,0.5,0.6744907594765952,0.6442033035611192,False
2025-05-01,Andhra Pradesh,Karim Nagar,2,0,0,2,3.0,-1.0,-0.3333333333333333,0.6744907594765952,0.36870819518905007,False
2025-06-01,Andhra Pradesh,Karim Nagar,3,0,0,3,2.0,1.0,0.5,0.6744907594765952,0.6442033035611192,False
2025-07-01,Andhra Pradesh,Karim Nagar,2,1,0,3,3.0,0.0,0.0,0.0,0.013862943611198908,False
2025-08-01,Andhra Pradesh,Karim Nagar,2,0,0,2,3.0,-1.0,-0.3333333333333333,0.6744907594765952,0.36870819518905007,False
2025-09-01,Andhra Pradesh,Karim Nagar,2,0,0,2,2.0,0.0,0.0,0.0,0.0109861228866811,False
2025-10-01,Andhra Pradesh,Karim Nagar,1,0,0,1,2.0,-1.0,-0.5,0.6744907594765952,0.3221016517805596,False
2025-11-01,Andhra Pradesh,Karim Nagar,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-12-01,Andhra Pradesh,Karim Nagar,3,0,0,3,1.0,2.0,2.0,1.3489815189531904,4.2183013090926575,False
2025-01-01,Andhra Pradesh,Karimnagar,14,6,0,20,,,,,0.030445224377234237,False
2025-02-01,Andhra Pradesh,Karimnagar,23,6,0,29,20.0,9.0,0.45,1.5176042088223392,3.025985159786723,False
2025-03-01,Andhra Pradesh,Karimnagar,19,3,0,22,29.0,-7.0,-0.2413793103448276,1.1803588290840417,1.3704869399578494,False
2025-04-01,Andhra Pradesh,Karimnagar,15,4,0,19,22.0,-3.0,-0.13636363636363635,0.5058680696074465,0.4290043797328269,False
2025-05-01,Andhra Pradesh,Karimnagar,10,1,0,11,19.0,-8.0,-0.42105263157894735,1.3489815189531904,1.8760936703937017,False
2025-06-01,Andhra Pradesh,Karimnagar,14,1,0,15,11.0,4.0,0.36363636363636365,0.6744907594765952,0.995586923685366,False
2025-07-01,Andhra Pradesh,Karimnagar,8,3,0,11,15.0,-4.0,-0.26666666666666666,0.6744907594765952,0.7056636540883419,False
2025-08-01,Andhra Pradesh,Karimnagar,28,5,0,33,11.0,22.0,2.0,3.7096991771212737,28.212182856612582,True
2025-09-01,Andhra Pradesh,Karimnagar,18,5,0,23,33.0,-10.0,-0.30303030303030304,1.6862268986914881,2.287892292591464,False
2025-10-01,Andhra Pradesh,Karimnagar,20,5,0,25,23.0,2.0,0.08695652173913043,0.3372453797382976,0.26633595345053535,False
2025-11-01,Andhra Pradesh,Karimnagar,20,5,0,25,25.0,0.0,0.0,0.0,0.03258096538021483,False
2025-12-01,Andhra Pradesh,Karimnagar,21,4,0,25,25.0,0.0,0.0,0.0,0.03258096538021483,False
2025-01-01,Andhra Pradesh,Khammam,35,13,0,48,,,,,0.03891820298110627,False
2025-02-01,Andhra Pradesh,Khammam,37,17,0,54,48.0,6.0,0.125,0.6744907594765952,0.6983195674739535,False
2025-03-01,Andhra Pradesh,Khammam,18,18,0,36,54.0,-18.0,-0.3333333333333333,0.7971254430177944,1.4037600772354637,False
2025-04-01,Andhra Pradesh,Khammam,21,9,0,30,36.0,-6.0,-0.16666666666666666,0.06131734177059957,0.14772311666714566,False
2025-05-01,Andhra Pradesh,Khammam,12,2,0,14,30.0,-16.0,-0.5333333333333333,0.6744907594765952,1.3283279094031846,False
2025-06-01,Andhra Pradesh,Khammam,27,7,0,34,14.0,20.0,1.4285714285714286,1.5329335442649892,8.87434629846231,False
2025-07-01,Andhra Pradesh,Khammam,16,1,0,17,34.0,-17.0,-0.5,0.7358081012471948,1.4494776785194257,False
2025-08-01,Andhra Pradesh,Khammam,30,17,0,47,17.0,30.0,1.7647058823529411,2.1461069619709847,16.21386293380716,False
2025-09-01,Andhra Pradesh,Khammam,30,10,0,40,47.0,-7.0,-0.14893617021276595,0.12263468354119914,0.20581294297817787,False
2025-10-01,Andhra Pradesh,Khammam,36,11,0,47,40.0,7.0,0.175,0.7358081012471948,0.889784820780115,False
2025-11-01,Andhra Pradesh,Khammam,33,13,0,46,47.0,-1.0,-0.02127659574468085,0.24526936708239827,0.16121759034069363,False
2025-12-01,Andhra Pradesh,Khammam,34,7,0,41,46.0,-5.0,-0.10869565217391304,0.0,0.07800353985982683,False
2025-01-01,Andhra Pradesh,Krishna,118,14,1,133,,,,,0.04897839799950912,False
2025-02-01,Andhra Pradesh,Krishna,316,29,0,345,133.0,212.0,1.593984962406015,2.65063035303083,27.241636140923532,False
2025-03-01,Andhra Pradesh,Krishna,168,6,1,175,345.0,-170.0,-0.4927536231884058,1.8696410525842462,6.036601439402885,False
2025-04-01,Andhra Pradesh,Krishna,100,6,0,106,175.0,-69.0,-0.3942857142857143,0.6744907594765952,1.78885101786523,False
2025-05-01,Andhra Pradesh,Krishna,147,20,1,168,106.0,62.0,0.5849056603773585,0.875654670197685,3.4279594318955753,False
2025-06-01,Andhra Pradesh,Krishna,167,17,4,188,168.0,20.0,0.11904761904761904,0.3786614790044043,0.5495953782123191,False
2025-07-01,Andhra Pradesh,Krishna,83,8,0,91,188.0,-97.0,-0.5159574468085106,1.0058195536054488,3.0799610731076283,False
2025-08-01,Andhra Pradesh,Krishna,209,26,1,236,91.0,145.0,1.5934065934065933,1.8578078813653587,18.128613979104465,False
2025-09-01,Andhra Pradesh,Krishna,194,17,0,211,236.0,-25.0,-0.1059322033898305,0.15383122584553924,0.27999960431247045,False
2025-10-01,Andhra Pradesh,Krishna,193,14,4,211,211.0,0.0,0.0,0.1419980546266516,0.12962834579104499,False
2025-11-01,Andhra Pradesh,Krishna,157,20,2,179,211.0,-32.0,-0.15165876777251186,0.23666342437775267,0.43996964727553045,False
2025-12-01,Andhra Pradesh,Krishna,144,23,0,167,179.0,-12.0,-0.0670391061452514,0.0,0.08559023630399858,False
2025-01-01,Andhra Pradesh,Kurnool,253,23,0,276,,,,,0.0562401750618734,False
2025-02-01,Andhra Pradesh,Kurnool,445,48,0,493,276.0,217.0,0.7862318840579711,1.2759116866765594,7.56322795041177,False
2025-03-01,Andhra Pradesh,Kurnool,331,32,0,363,493.0,-130.0,-0.26369168356997974,0.6744907594765952,1.66108581777069,False
2025-04-01,Andhra Pradesh,Kurnool,162,18,2,182,363.0,-181.0,-0.4986225895316804,0.9611493322541482,3.309211267528367,False
2025-05-01,Andhra Pradesh,Kurnool,312,21,0,333,182.0,151.0,0.8296703296703297,0.904941768964432,5.429142999526854,False
2025-06-01,Andhra Pradesh,Kurnool,294,26,3,323,333.0,-10.0,-0.03003003003003003,0.0,0.0751670252954378,False
2025-07-01,Andhra Pradesh,Kurnool,147,6,0,153,323.0,-170.0,-0.5263157894736842,0.8993210126354604,3.1525809287034514,False
2025-08-01,Andhra Pradesh,Kurnool,346,28,1,375,153.0,222.0,1.4509803921568627,1.3040154683214176,12.912276056049285,False
2025-09-01,Andhra Pradesh,Kurnool,269,38,1,308,375.0,-67.0,-0.17866666666666667,0.32038311075138276,0.6716423556868668,False
2025-10-01,Andhra Pradesh,Kurnool,283,19,1,303,308.0,-5.0,-0.016233766233766232,0.028103781644858137,0.08512645677209096,False
2025-11-01,Andhra Pradesh,Kurnool,230,30,0,260,303.0,-43.0,-0.1419141914191419,0.1854849588560637,0.3843017104625526,False
2025-12-01,Andhra Pradesh,Kurnool,263,24,0,287,260.0,27.0,0.10384615384615385,0.2079679841719502,0.35550983748531917,False
2025-01-01,Andhra Pradesh,Mahabub Nagar,39,20,0,59,,,,,0.04094344562222101,False
2025-02-01,Andhra Pradesh,Mahabub Nagar,45,23,0,68,59.0,9.0,0.15254237288135594,1.2140833670578715,1.4051379167362332,False
2025-03-01,Andhra Pradesh,Mahabub Nagar,38,11,0,49,68.0,-19.0,-0.27941176470588236,0.6744907594765952,1.1495515036610309,False
2025-04-01,Andhra Pradesh,Mahabub Nagar,25,10,0,35,49.0,-14.0,-0.2857142857142857,0.3372453797382976,0.6043668810600688,False
2025-05-01,Andhra Pradesh,Mahabub Nagar,13,4,0,17,35.0,-18.0,-0.5142857142857142,0.6070416835289357,1.2553624641468273,False
2025-06-01,Andhra Pradesh,Mahabub Nagar,28,13,0,41,17.0,24.0,1.411764705882353,2.225819506272764,13.141989652324,False
2025-07-01,Andhra Pradesh,Mahabub Nagar,10,3,0,13,41.0,-28.0,-0.6829268292682927,1.281532443005531,2.854506843074687,False
2025-08-01,Andhra Pradesh,Mahabub Nagar,44,16,0,60,13.0,47.0,3.6153846153846154,3.7771482530689333,59.2175366490386,True
2025-09-01,Andhra Pradesh,Mahabub Nagar,52,16,0,68,60.0,8.0,0.13333333333333333,1.1466342911102119,1.2316225508635399,False
2025-10-01,Andhra Pradesh,Mahabub Nagar,46,13,0,59,68.0,-9.0,-0.1323529411764706,0.0,0.0951333001222194,False
2025-11-01,Andhra Pradesh,Mahabub Nagar,35,17,0,52,59.0,-7.0,-0.11864406779661017,0.13489815189531904,0.2039105695833961,False
2025-12-01,Andhra Pradesh,Mahabub Nagar,31,12,0,43,52.0,-9.0,-0.17307692307692307,0.0,0.10333748615699868,False
2025-03-01,Andhra Pradesh,Mahabubnagar,1,0,0,1,,,,0.0,0.006931471805599454,False
2025-11-01,Andhra Pradesh,Mahabubnagar,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-01-01,Andhra Pradesh,Mahbubnagar,19,7,0,26,,,,,0.0329583686600433,False
2025-02-01,Andhra Pradesh,Mahbubnagar,27,12,0,39,26.0,13.0,0.5,0.8190244936501513,2.034102343472104,False
2025-03-01,Andhra Pradesh,Mahbubnagar,15,3,0,18,39.0,-21.0,-0.5384615384615384,0.8190244936501513,1.7276842921439468,False
2025-04-01,Andhra Pradesh,Mahbubnagar,16,7,0,23,18.0,5.0,0.2777777777777778,0.43360120252066836,0.6406405972074302,False
2025-05-01,Andhra Pradesh,Mahbubnagar,5,3,0,8,23.0,-15.0,-0.6521739130434783,0.5299570253030391,1.0411268310801358,False
2025-06-01,Andhra Pradesh,Mahbubnagar,15,8,0,23,8.0,15.0,1.875,0.915380316432522,6.373193275199116,False
2025-07-01,Andhra Pradesh,Mahbubnagar,3,2,0,5,23.0,-18.0,-0.782608695652174,0.6744907594765952,1.2247971038292562,False
2025-08-01,Andhra Pradesh,Mahbubnagar,20,10,0,30,5.0,25.0,5.0,1.3971594303443757,26.22025426707197,False
2025-09-01,Andhra Pradesh,Mahbubnagar,15,2,0,17,30.0,-13.0,-0.43333333333333335,0.43360120252066836,0.8225631177307581,False
2025-10-01,Andhra Pradesh,Mahbubnagar,25,8,0,33,17.0,16.0,0.9411764705882353,0.9635582278237074,3.904921681119996,False
2025-11-01,Andhra Pradesh,Mahbubnagar,16,5,0,21,33.0,-12.0,-0.36363636363636365,0.385423291129483,0.6956696730657946,False
2025-12-01,Andhra Pradesh,Mahbubnagar,17,0,0,17,21.0,-4.0,-0.19047619047619047,0.0,0.08395841772936477,False
2025-01-01,Andhra Pradesh,Medak,29,11,0,40,,,,,0.037135720667043084,False
2025-02-01,Andhra Pradesh,Medak,76,13,0,89,40.0,49.0,1.225,2.1299708193997744,13.295638641438469,False
2025-03-01,Andhra Pradesh,Medak,47,8,0,55,89.0,-34.0,-0.38202247191011235,0.8164888141032468,1.7782723854836664,False
2025-04-01,Andhra Pradesh,Medak,25,2,0,27,55.0,-28.0,-0.509090909090909,0.6034917321632693,1.4278177056965693,False
2025-05-01,Andhra Pradesh,Medak,10,3,0,13,27.0,-14.0,-0.5185185185185185,0.10649854096998872,0.33706877227031407,False
2025-06-01,Andhra Pradesh,Medak,33,6,0,39,13.0,26.0,2.0,1.3134820052965275,10.949745929006065,False
2025-07-01,Andhra Pradesh,Medak,10,3,0,13,39.0,-26.0,-0.6666666666666666,0.5324927048499436,1.2797081233078582,False
2025-08-01,Andhra Pradesh,Medak,54,8,0,62,13.0,49.0,3.769230769230769,2.1299708193997744,35.74809214591983,False
2025-09-01,Andhra Pradesh,Medak,50,9,0,59,62.0,-3.0,-0.04838709677419355,0.2839961092533032,0.23329603085304013,False
2025-10-01,Andhra Pradesh,Medak,43,5,0,48,59.0,-11.0,-0.1864406779661017,0.0,0.11147756447130441,False
2025-11-01,Andhra Pradesh,Medak,15,3,0,18,48.0,-30.0,-0.625,0.6744907594765952,1.6533195663751523,False
2025-12-01,Andhra Pradesh,Medak,34,8,0,42,18.0,24.0,1.3333333333333333,1.2424829779832016,7.237397556020114,False
2025-01-01,Andhra Pradesh,N. T. R,14,2,0,16,,,,,0.028332133440562166,False
2025-02-01,Andhra Pradesh,N. T. R,32,6,0,38,16.0,22.0,1.375,1.4716162024943895,8.492626441794195,False
2025-03-01,Andhra Pradesh,N. T. R,19,5,1,25,38.0,-13.0,-0.34210526315789475,0.6744907594765952,1.1155932401218271,False
2025-04-01,Andhra Pradesh,N. T. R,12,2,1,15,25.0,-10.0,-0.4,0.49053873416479654,0.8186605171955355,False
2025-05-01,Andhra Pradesh,N. T. R,25,2,2,29,15.0,14.0,0.9333333333333333,0.9810774683295931,3.79952311647845,False
2025-06-01,Andhra Pradesh,N. T. R,16,3,3,22,29.0,-7.0,-0.2413793103448276,0.3065867088529978,0.43520750729083507,False
2025-07-01,Andhra Pradesh,N. T. R,5,1,0,6,22.0,-16.0,-0.7272727272727273,0.858442784788394,1.5428996576452743,False
2025-08-01,Andhra Pradesh,N. T. R,16,2,1,19,6.0,13.0,2.1666666666666665,0.9197601265589935,6.9245041974768995,False
2025-09-01,Andhra Pradesh,N. T. R,21,1,1,23,19.0,4.0,0.21052631578947367,0.3679040506235974,0.46176016504662587,False
2025-10-01,Andhra Pradesh,N. T. R,19,1,1,21,23.0,-2.0,-0.08695652173913043,0.0,0.05778905456278591,False
2025-11-01,Andhra Pradesh,N. T. R,27,4,5,36,21.0,15.0,0.7142857142857143,1.0423948101001925,3.3590050190978173,False
2025-12-01,Andhra Pradesh,N. T. R,24,6,2,32,36.0,-4.0,-0.1111111111111111,0.12263468354119914,0.1643381470498166,False
2025-01-01,Andhra Pradesh,Nalgonda,32,6,0,38,,,,,0.03663561646129647,False
2025-02-01,Andhra Pradesh,Nalgonda,42,10,0,52,38.0,14.0,0.3684210526315789,0.7194568101083683,1.5239998129178103,False
2025-03-01,Andhra Pradesh,Nalgonda,40,10,0,50,52.0,-2.0,-0.038461538461538464,0.0,0.05444066260695221,False
2025-04-01,Andhra Pradesh,Nalgonda,22,6,0,28,50.0,-22.0,-0.44,0.8993210126354604,1.8171051184792333,False
2025-05-01,Andhra Pradesh,Nalgonda,17,6,0,23,28.0,-5.0,-0.17857142857142858,0.13489815189531906,0.20795885631093086,False
2025-06-01,Andhra Pradesh,Nalgonda,30,6,0,36,23.0,13.0,0.5652173913043478,0.6744907594765952,1.860361961545367,False
2025-07-01,Andhra Pradesh,Nalgonda,14,4,0,18,36.0,-18.0,-0.5,0.7194568101083683,1.4477043440558828,False
2025-08-01,Andhra Pradesh,Nalgonda,37,9,0,46,18.0,28.0,1.5555555555555556,1.3489815189531904,9.236001281087264,False
2025-09-01,Andhra Pradesh,Nalgonda,29,7,0,36,46.0,-10.0,-0.21739130434782608,0.35972840505418413,0.526882747354741,False
2025-10-01,Andhra Pradesh,Nalgonda,31,8,0,39,36.0,3.0,0.08333333333333333,0.2248302531588651,0.21968093527460045,False
2025-11-01,Andhra Pradesh,Nalgonda,17,8,0,25,39.0,-14.0,-0.358974358974359,0.5395926075812763,0.956435765205998,False
2025-12-01,Andhra Pradesh,Nalgonda,35,16,0,51,25.0,26.0,1.04,1.2590494176896445,6.121726441372269,False
2025-01-01,Andhra Pradesh,Nandyal,21,1,0,22,,,,,0.0313549421592915,False
2025-02-01,Andhra Pradesh,Nandyal,38,1,1,40,22.0,18.0,0.8181818181818182,1.5738117721120555,5.707253498413207,False
2025-03-01,Andhra Pradesh,Nandyal,21,2,0,23,40.0,-17.0,-0.425,1.0492078480747036,1.9174283118058593,False
2025-04-01,Andhra Pradesh,Nandyal,5,0,1,6,23.0,-17.0,-0.7391304347826086,1.0492078480747036,1.8765098107996452,False
2025-05-01,Andhra Pradesh,Nandyal,33,1,0,34,6.0,28.0,4.666666666666667,2.3232459493082724,41.06713462463631,False
2025-06-01,Andhra Pradesh,Nandyal,29,2,0,31,34.0,-3.0,-0.08823529411764706,0.0,0.06523738169975957,False
2025-07-01,Andhra Pradesh,Nandyal,21,1,0,22,31.0,-9.0,-0.2903225806451613,0.44966050631773014,0.6727043159108247,False
2025-08-01,Andhra Pradesh,Nandyal,27,0,0,27,22.0,5.0,0.22727272727272727,0.5995473417569736,0.7628841187473803,False
2025-09-01,Andhra Pradesh,Nandyal,16,0,0,16,27.0,-11.0,-0.4074074074074074,0.5995473417569736,1.0056646677581218,False
2025-10-01,Andhra Pradesh,Nandyal,26,0,0,26,16.0,10.0,0.625,0.974264430355082,2.566935227216029,False
2025-11-01,Andhra Pradesh,Nandyal,12,1,1,14,26.0,-12.0,-0.46153846153846156,0.6744907594765952,1.1777482273655766,False
2025-12-01,Andhra Pradesh,Nandyal,12,4,0,16,14.0,2.0,0.14285714285714285,0.3747170885981084,0.3266367347307218,False
2025-01-01,Andhra Pradesh,Nellore,128,21,0,149,,,,,0.050106352940962565,False
2025-02-01,Andhra Pradesh,Nellore,238,41,0,279,149.0,130.0,0.87248322147651,1.774203954275392,10.270147275778697,False
